,business_id,stars,text,user_id,cool,useful,funny,contains_profanity
323,Bc4DoKgrKCtCuN-0O5He3A,5,"Gotta love Sweet Republic.... great philosophy and great icecream and sorbets. I've loved every single flavor I've had there (peanut butter, brownie swirl, mint chip, salted butter caramel, mayan chocolate, and more). Everything is made from all natural, fresh ingredients (virginia peanuts, fresh mint leaves, etc). 

When I really want to splurge I make my own sundae, you get to pick two flavors of icecream, a sauce, and a topping. 

If you haven't been to Sweet Republic, go! If you're far from Shea & 101, find them at First Fridays downtown, farmers markets, and more.",oy6fdscGSXY2gzRqF9pZxg,0,3,0,False
324,ytpmoIty7loFB8kRYRtJHw,5,This was our first time at Texas BBQ House. They gave us a sample and help us with our order. The brisket was fantastic. I got the moist and my wife got the lean. We both enjoyed our choices immensely. I will definitely go back. I wanted some spicy BBQ sauce and apparently they have it but I didn't see it.,7x9oYPGJUnUic47GJ_ewbg,0,0,0,False
325,VGhMTZyqmGmM4Lrn9i6yuQ,5,"My husband and I have been here twice in the last week for dinner...it is a bit pricey as other reviewers have said (around $20 for dinner entrees), but for vegetarian and organic food, what exactly do folks expect?  You get what you pay for.  We were happily surprised after reading the reviews...the food was amazing, the portions are huge and we had leftovers both times.  (and p.s., we paid with a debit card both times and have had no trouble, despite the review about only paying cash.)

Our first visit, we were greeted kindly and given a plate of fruit to munch on until we ordered.  My husband ordered the mint tea and it was delish!  For an appetizer, we had the sabzi...which is a huge plate of green herbs, homemade wheat nan, feta cheese, and walnuts.  The herbs were FRESH and the nan was delicious...just the smell of it was enough to get us drooling!

For entrees, we had the spinach herb stew and the vegetable stew with eggplant.  I am currently pregnant and garlic is not something that's agreeing with me.  I asked if the vegetable stew had garlic in it and the waiter said ""we can make it however you want...every dish is made when you order it""....what??  the dishes are made to order??  I haven't heard that at a lot of restaurants!  After about 20 minutes, our stews arrived...steaming hot and smelling delicious.  They were HEAVENLY!  So many flavors and so fresh!!

Our second time here, we had the dolmeh plate and Mast Va Mosear (a spinach dip)...both were ok...but I like the Sabzi better.  The entrees we had were amazing...I had a special of the day (pomegranate walnut sauce over tofu, which was blissful to smell and eat) and hubby had the vegetarian sampler to get his falafel fix.

Overall, if you are willing to pay a little more for a nice, organic foods dinner, go here and check it out.  Everything will be fresh...everything will smell and taste delicious...and the restaurant's atmosphere is perfect for a relaxed, decadent evening.",raMSkwLdZ-kFea1fTY_-Ew,2,3,1,False
328,NSuT83Bl4LWtMP5nMfzHFw,5,"Very very nice family owned bookstore that allows you to trade in your books and buy other books for half price. The owners have also recommended many books/authors to my family over the years.

I came in today still seeking a book that I have gone to numerous libraries looking for. I found a copy on the shelf that was much bigger than an ordinary paperback. I asked if they might have any additional copies. The owner was so nice and went in the back room not once but twice to find me the book and it's sequel. I was so thrilled to have found the books!

I believe that almost every year they have a book clearance where they sell off many books for only $1. I won't be in town for it but if anyone is, I recommend checking it out!",cKEkbRkYcYtWymUF8Zxolw,0,0,0,False
329,qB-qsaSnhbHCt18_AN4Quw,5,"OK, so this is how much I love this product. I first tasted Lee's at a Yelp Elite event and waited and dreamed a whole year to eat it again. When I was invited to the next year's Elite Pleydate it was the topic of the first question out of my mouth. ""Is Lee's gonna be there?"" ( Ok, maybe the whole French restaurant's Bone Marrow gravy came to mind too, but I digress) When I made it inside to Pleydate I literally ran to that booth having desert before dinner. I am all about the alcohol infused ice cream now. The funny thing about that is I am not even a big ice cream lover. I will have to visit the shop soon.",tBvrnSCLSpUdCDm5w5GPkg,1,0,0,False
330,i0d1RvC0RcjT53S-2GZsgw,5,"If you are a big tea drinker like myself then you must check this place out! They offer a HUGE variety of loose teas from all around the world. They have herbal, rooibos, green, black, and white teas. The selection is phenomenal and there is some loose teas here for every type of tea drinker out there. They also offer high quality tea accessories that are beautiful like the teapots and tea mugs which are very classy and not overly expensive. Great place for those looking to pick up a unique gift for a tea lover or for the tea lovers like myself it is like stepping into tea HEAVEN. The owner is also very nice and offers good advice if you are looking for a particular taste or type of tea since there are at least 50-60 loose teas to choose from. Hear my teapot whistling......gotta go!",Hb49IsEZltm85wLz3uMrmw,0,0,0,False
331,6cy2C9aBXUwkrh4bY1DApw,5,"I go to Regio's a lot; today I went and want to reiterate how great I think it is.  I have been going there for a couple years - have never been disappointed in anything I've ordered.  Their beans are delicious, as is their menudo (only on Saturday and Sunday, unfortunately), and eveything else: tacos, burritos, enchiladas, chile rellenos, etc, etc, etc. is great.  It is so inexpensive it's hard to believe.  Today my bff and I had 5 tacos and an order of beans (between us) and it was $10. HELLO! We had the mini-tacos, but we were stuffed and left there saying how wonderful it was and how full we were.
  Check it out next time you're in the mood for some awesome, authentic Mexican food.  You will be glad you did.  Yummy.",qdEXAYozQKtDeleky9NacA,0,1,0,False
332,_4_84uCAFDI2VHHEQz5f2g,5,"Every time I head to ABC cake supply I see this wonderful store on the way. I often say, ""I need to stop there."" Today I did. It is a wonderful ecclectic store filled with unique items. From baby, wedding, kitchen and on! I picked up some of their mini cupcake stands! LOVE!!!",04bgNBaA08GfHUndweJZSA,1,1,0,False
333,6oRAC4uyJCsJl1X0WZpVSA,4,love the gyro plate. Rice is so good and I also dig their candy selection :),0hT2KtfLiobPvh6cDC8JQg,0,1,0,False
334,-yxfBYGB6SEqszmxJxd97A,4,"Quiessence is, simply put, beautiful.  Full windows and earthy wooden walls give a feeling of warmth inside this restaurant perched in the middle of a farm.  The restaurant seemed fairly full even on a Tuesday evening; we had secured reservations just a couple days before.

My friend and I had sampled sandwiches at the Farm Kitchen earlier that week, and were impressed enough to want to eat at the restaurant.  The crisp, fresh veggies didn't disappoint: we ordered the salad with orange and grapefruit slices and the crudites to start.  Both were very good; I didn't even know how much I liked raw radishes and turnips until I tried them with their pesto and aioli sauces.

For entrees, I ordered the lamb and my friend ordered the pork shoulder.  Service started out very good, but trailed off quickly.  Waiting for our food took a very long time (a couple seated after us received and finished their entrees before we received our's), and no one bothered to explain the situation until the maitre'd apologized almost 45 minutes later.  Apparently the chef was unhappy with the sauce on my entree, so he started anew.  This isn't really a problem, but they should have communicated this to us earlier.  For our troubles, they comped me the glass of wine I ordered, but they forgot to bring out with my entree  as I had requested.  Also, they didn't offer us bread, but I will echo the lady who whispered this to us on her way out: ask for the bread.  We received warm foccacia, apple walnut, and pomegranate slices of wonder with honey and butter.  YUM.

The entrees were both solid, but didn't quite live up to the innovation and freshness of the vegetables.  My lamb's sauce was delicious, but the meat was tough.  Maybe the vegetarian entrees are the way to go?  But our dessert, the gingerbread pear cake, was yet another winner.

If the entrees were tad more inspired, or the service weren't so spotty, this place definitely would have warranted five stars.  If I return, I'd like to try the 75$ tasting menu.  Our bill came out to about 100$ for two people, including tip, no drinks.",sqYN3lNgvPbPCTRsMFu27g,4,3,1,False
335,hW0Ne_HTHEAgGF1rAdmR-g,4,"Luckily, I didn't have to travel far to make my connecting flight. And for this, I thank you, Phoenix.

My brief layover was pleasant as the employees were kind and the flight was on time.  Hopefully, next time I can grace Phoenix with my presence for a little while longer.",1ieuYcKS7zeAv_U15AB13A,0,1,0,False
336,wNUea3IXZWD63bbOQaOH-g,4,"Definitely come for Happy hour! Prices are amazing, sake bombers for $3...Great atmosphere and wait staff was incredibly nice and right on to all of our needs, didn't have to ask for a thing They were always spot on...Place gets crowded in the evening especially if you plan on sitting outside. I only wish there were one in Apollo Beach or Brandon!",Vh_DlizgGhSqQh4qfZ2h6A,0,0,0,False
340,wzP2yNpV5p04nh0injjymA,4,"This place is great.  A nice little ole' fashion homemade ice cream place that looks like it has been there for forever.  The place has a real nice vibe to it.  Sorta reminds me of Sugar Bowl only smaller, not as busy, and easier parking.

The menu is ginormous.  I couldn't decide what to get but that didn't matter because the other 3 people I went with chose for me.  I wanted something basic but they insisted on sharing the 'patte' thing.  It is a few scoops of ice cream over a brownie and topped with whip cream and caramel.  While it was very good it just wasn't what I wanted.  Next time I'm just going to get a scoop or 2 of the ice cream so I can really taste what the ice cream is all about.  It is just too difficult to tell when it is topped with a bunch of stuff.  The ice cream we got on the brownie though (butter brittle I think) was excellent.  They have tons of different flavors and they all sound delish!

Anyway I can't wait to go back if I am ever in the area again and need a sugar rush!",rLtl8ZkDX5vH5nAx9C3q5Q,0,0,0,False
341,wct7rZKyZqZftzmAU-vhWQ,4,"Not that my review will mean much given the more in-depth reviewers but I will chime in nonetheless...

I can really only review one dish, the #3 lunch special, Yellow Curry Chicken. I don't know what the authentic name for it is, Kang Karee something or other. It's so tasty that the first time I had it I knew I'd never branch out. Good lunch spot if you work around downtown. Not the quickest service all the time and can get busy during lunch, but always consistently good. Fairly dim inside, a good place to forget about the sun on a summer day.",RRTraCQw77EU4yZh0BBTag,2,4,1,False
